File Name;Song Title;Author;Gender
"Stars - Your Ex-Lover Is Dead.mp3";Your Ex-Lover Is Dead;Stars;m
"JENNIFER RUSH - THE POWER OF LOVE.mp3";THE POWER OF LOVE;JENNIFER RUSH;s
"Theory of a Deadman - Rx.mp3";Rx;Theory of a Deadman;m
"Flipsyde, Piper - Happy Birthday.mp3";Happy Birthday;Flipsyde, Piper;m
"Sleepy Tom, Anna Lunoe - Pusher.mp3";Pusher;Sleepy Tom, Anna Lunoe;m
"Dixie Cups - Chapel of Love.mp3";Chapel of Love;Dixie Cups;m
"Wilson Phillips - Hold On.mp3";Hold On;Wilson Phillips;m
"The Weeknd - I Feel It Coming (feat. Daft Punk).mp3";I Feel It Coming (feat. Daft Punk);The Weeknd;s
"Oh Honey - Healing.mp3";Healing;Oh Honey;m
"2Pac - Dear Mama.mp3";Dear Mama;2Pac;s
"The Chainsmokers - Closer (feat. Halsey).mp3";Closer (feat. Halsey);The Chainsmokers;m
"Lights, Owl City - Cactus In The Valley - feat. Owl City.mp3";Cactus In The Valley - feat. Owl City;Lights, Owl City;m
"LADY GAGA - JUST DANCE.mp3";JUST DANCE;LADY GAGA;s
"Magnet - Lay Lady Lay.mp3";Lay Lady Lay;Magnet;m
"CELINE DION - THINK TWICE.mp3";THINK TWICE;CELINE DION;s
"Keith Urban - The Fighter (feat. Carrie Underwood).mp3";The Fighter (feat. Carrie Underwood);Keith Urban;s
"Taylor Swift - Our Song.mp3";Our Song;Taylor Swift;s
"AC DC - Thunderstruck.mp3";Thunderstruck;AC DC;m
"NATALIE IMBRUGLIA - TORN.mp3";TORN;NATALIE IMBRUGLIA;s
"Whitney Houston - Run to You.mp3";Run to You ;Whitney Houston;s
"Expose - Complicated Mind.mp3";Complicated Mind;Exposé;m
"Run-DMC - Peter Piper.mp3";Peter Piper;Run-DMC;m
"Gregory Porter - Insanity (feat. Lalah Hathaway).mp3";Insanity (feat. Lalah Hathaway);Gregory Porter;s
"The Supremes - You Can't Hurry Love.mp3";You Can't Hurry Love;The Supremes;m
"Big Daddy Kane - Ain't No Half-Steppin'.mp3";Ain't No Half-Steppin';Big Daddy Kane;s
"Expose - Seven Cities.mp3";Seven Cities;Exposé;m
"Sister Sledge - We Are Family.mp3";We Are Family;Sister Sledge;m
"Imagine Dragons - Bleeding Out.mp3";Bleeding Out;Imagine Dragons;m
"SWV - Right Here - Human Nature Remix.mp3";Right Here - Human Nature Remix;SWV;m
"Jack U - Where Are U Now (feat. Justin Bieber).mp3";Where Are U Now (feat. Justin Bieber);Jack U;m
"KATY PERRY - ROAR.mp3";ROAR;KATY PERRY;s
"Kenny Rogers, Dolly Parton - You Can't Make Old Friends.mp3";You Can’t Make Old Friends;Kenny Rogers, Dolly Parton;m
"Whitney Houston - My Love Is Your Love.mp3";My Love Is Your Love ;Whitney Houston;s
"The Weeknd - Can’t Feel My Face.mp3";Can't Feel My Face;The Weeknd;s
"Expose - I Specialize in Love.mp3";I Specialize in Love;Exposé;m
"Kid Cudi - Pursuit Of Happiness (Steve Aoki Remix).mp3";Pursuit Of Happiness (Steve Aoki Remix);Kid Cudi;s
"Taylor Swift - Mine.mp3";Mine;Taylor Swift;s
"Dua Lipa - New Rules.mp3";New Rules;Dua Lipa;s
"Tim McGraw, Faith Hill - Meanwhile Back at Mama's.mp3";Meanwhile Back at Mama's;Tim McGraw, Faith Hill;m
"Artist Vs Poet - Kids Again.mp3";Kids Again;Artist Vs Poet;m
"The Chainsmokers - Something Just Like This.mp3";Something Just Like This;The Chainsmokers;m
"Taylor Swift - Fifteen.mp3";Fifteen;Taylor Swift;s
"BTS - Go Go.mp3";Go Go;BTS;m
"N.W.A - Fuck tha Police.mp3";Fuck tha Police;N.W.A;m
"Total, The Notorious B.I.G. - Can't You See.mp3";Can't You See;Total, The Notorious B.I.G.;m
"Simple Plan, Natasha Bedingfield - Jet Lag - feat. Natasha Bedingfield.mp3";Jet Lag - feat. Natasha Bedingfield;Simple Plan, Natasha Bedingfield;m
"The Chainsmokers - My Type.mp3";My Type;The Chainsmokers;m
"Imagine Dragons - Gold.mp3";Gold;Imagine Dragons;m
"Aaron Neville - Tell It Like It Is.mp3";Tell It Like It Is;Aaron Neville;s
"Jon Pardi - Heartache on the Dance Floor.mp3";Heartache on the Dance Floor;Jon Pardi;s
"The Exciters - Tell Him.mp3";Tell Him;The Exciters;m
"Expose - Face To Face.mp3";Face To Face;Exposé;m
"Imagine Dragons - Amsterdam.mp3";Amsterdam;Imagine Dragons;m
"Johnny Cash, June Carter Cash - It Ain't Me Babe.mp3";It Ain’t Me Babe;Johnny Cash, June Carter Cash;m
"The Notorious B.I.G. - Juicy.mp3";Juicy;The Notorious B.I.G.;s
"The Blues Brothers - Soul Man.mp3";Soul Man;The Blues Brothers;m
"Etta James - A Sunday Kind of Love.mp3";A Sunday Kind of Love;Etta James;s
"Sister Sledge - He's the Greatest Dancer.mp3";He's the Greatest Dancer;Sister Sledge;m
"Thomas Rhett - Marry Me.mp3";Marry Me;Thomas Rhett;s
"The Cake - Baby That's Me.mp3";Baby That's Me;The Cake;m
"Taylor Swift - Sweeter Than Fiction.mp3";Sweeter Than Fiction;Taylor Swift;s
"Joe Bonamassa, Beth Hart - I'll Take Care of You.mp3";I'll Take Care of You;Joe Bonamassa, Beth Hart;m
"Keb' Mo' - Life Is Beautiful.mp3";Life Is Beautiful;Keb' Mo';s
"Danity Kane - Damaged.mp3";Damaged;Danity Kane;m
"Shirley Gunter, the Queens - Oop Shoop.mp3";Oop Shoop;Shirley Gunter, the Queens;m
"Damian Jr. Gong Marley - Welcome to Jamrock.mp3";Welcome to Jamrock;"Damian ""Jr. Gong"" Marley";s
"LADY GAGA - POKER FACE.mp3";POKER FACE;LADY GAGA;s
"Joe Bonamassa - Drive.mp3";Drive;Joe Bonamassa;s
"Bob Marley, The Wailers - Buffalo Soldier.mp3";Buffalo Soldier;Bob Marley, The Wailers;m
"Chris Brown - Privacy.mp3";Privacy;Chris Brown;s
"KATY PERRY - FIREWORK.mp3";FIREWORK;KATY PERRY;s
"Beastie Boys - Paul Revere.mp3";Paul Revere;Beastie Boys;m
"BRITNEY SPEARS - ...BABY ONE MORE TIME.mp3";...BABY ONE MORE TIME;BRITNEY SPEARS;s
"Popcaan - El Chapo.mp3";El Chapo;Popcaan;s
"David Guetta - Without You (feat. Usher).mp3";Without You (feat. Usher);David Guetta;s
"Mindi Abair, the Boneshakers - Pretty Good for a Girl (feat. Joe Bonamassa).mp3";Pretty Good for a Girl (feat. Joe Bonamassa);Mindi Abair, the Boneshakers;m
"Owl City - Honey And The Bee.mp3";Honey And The Bee;Owl City;m
"Whitney Houston - Until You Come Back.mp3";Until You Come Back ;Whitney Houston;s
"Striking Matches - When the Right One Comes Along.mp3";When the Right One Comes Along;Striking Matches;m
"Florida Georgia Line - Smooth.mp3";Smooth;Florida Georgia Line;m
"Bob Marley, The Wailers - Is This Love.mp3";Is This Love;Bob Marley, The Wailers;m
"Chairlift - Bruises.mp3";Bruises;Chairlift;m
"Garrett Hedlund, Leighton Meester - Give in to Me.mp3";Give in to Me;Garrett Hedlund, Leighton Meester;m
"Trisha Yearwood, Don Henley - Walkaway Joe.mp3";Walkaway Joe;Trisha Yearwood, Don Henley;m
"Nick Jonas - Find You.mp3";Find You;Nick Jonas;s
"Girls Aloud - Love Machine.mp3";Love Machine;Girls Aloud;m
"Ky-Mani Marley, Yanique 'Curvy Diva' - Turn Your Lights Down Low.mp3";Turn Your Lights Down Low;Ky-Mani Marley, Yanique 'Curvy Diva';m
"AC DC - Back In Black.mp3";Back In Black;AC DC;m
"Foo Fighters - Run.mp3";Run;Foo Fighters;m
"CELINE DION - MY HEART WILL GO ON.mp3";MY HEART WILL GO ON;CELINE DION;s
"Calvin Harris, Rihanna - We Found Love.mp3";We Found Love;Calvin Harris, Rihanna;m
"Pete Yorn, Scarlett Johansson - Relator.mp3";Relator;Pete Yorn, Scarlett Johansson;m
"TLC - Creep.mp3";Creep;TLC;m
"Imagine Dragons - It's Time.mp3";It's Time;Imagine Dragons;m
"The Chainsmokers - Roses.mp3";Roses;The Chainsmokers;m
"The Chainsmokers - Closer.mp3";Closer;The Chainsmokers;m
"Lizz Wright - Southern Nights.mp3";Southern Nights;Lizz Wright;s
"Van Morrison - Bring It On Home To Me.mp3";Bring It On Home To Me;Van Morrison;s
"Bob Marley, The Wailers - No Woman, No Cry (Live 1975).mp3";No Woman, No Cry (Live 1975);Bob Marley, The Wailers;m
"One Direction - A.M..mp3";A.M.;One Direction;m
"Isobel Campbell, Mark Lanegan - The False Husband.mp3";The False Husband;Isobel Campbell, Mark Lanegan;m
"Labrinth, Emeli Sande - Beneath Your Beautiful.mp3";Beneath Your Beautiful;Labrinth, Emeli Sande;m
"The Ikettes - I'm Blue - The Gong-Gong Song.mp3";I'm Blue - The Gong-Gong Song;The Ikettes;m
"Luis Fonsi, Daddy Yankee - Despacito (feat. Justin Bieber) [Remix].mp3";Despacito (feat. Justin Bieber) [Remix];Luis Fonsi, Daddy Yankee;m
"NEEDTOBREATHE - Hard Love (feat. Lauren Daigle).mp3";Hard Love (feat. Lauren Daigle);NEEDTOBREATHE;m
"The Weeknd - The Hills.mp3";The Hills;The Weeknd;s
"Whitney Houston - Exhale (Shoop Shoop).mp3";Exhale (Shoop Shoop) ;Whitney Houston;s
"Joe Bonamassa - Get Back My Tomorrow (Live).mp3";Get Back My Tomorrow (Live);Joe Bonamassa;s
"Whitney Houston - I Love the Lord.mp3";I Love the Lord ;Whitney Houston;s
"Imagine Dragons - Hear Me.mp3";Hear Me;Imagine Dragons;m
"Public Enemy - Fight the Power.mp3";Fight the Power;Public Enemy;m
"Jason Isbell, Amanda Shires - Mutineer.mp3";Mutineer;Jason Isbell, Amanda Shires;m
"SPICE GIRLS - SAY YOU'LL BE THERE.mp3";SAY YOU'LL BE THERE;SPICE GIRLS;s
"Scott Bradlee's Postmodern Jukebox - Seven Nation Army (feat. Haley Reinhart).mp3";Seven Nation Army (feat. Haley Reinhart);Scott Bradlee's Postmodern Jukebox;m
"Blake Shelton - I'll Name the Dogs.mp3";I'll Name the Dogs;Blake Shelton;s
"Expose - Point Of No Return.mp3";Point Of No Return;Exposé;m
"The Bobbettes - Mr. Lee.mp3";Mr. Lee;The Bobbettes;m
"Girls Aloud - Biology.mp3";Biology;Girls Aloud;m
"Stevie Wonder - As.mp3";As;Stevie Wonder;s
"Keith Urban, Miranda Lambert - We Were Us.mp3";We Were Us;Keith Urban, Miranda Lambert;m
"The Chainsmokers - Don't Say.mp3";Don't Say;The Chainsmokers;m
"Major Lazer - Pon De Floor (feat. Vybz Kartel).mp3";Pon De Floor (feat. Vybz Kartel);Major Lazer;m
"Kenny Chesney, Pink - Setting the World On Fire.mp3";Setting the World On Fire;Kenny Chesney, Pink;m
"Taylor Swift - The Outside.mp3";The Outside;Taylor Swift;s
"Fifth Harmony, Ty Dolla $ign - Work From Home.mp3";Work From Home;Fifth Harmony, Ty Dolla $ign;m
"Whitney Houston - I Learned from the Best.mp3";I Learned from the Best ;Whitney Houston;s
"Taylor Swift - I Don't Wanna Live Forever.mp3";I Don't Wanna Live Forever;Taylor Swift;s
"The Supremes - Where Did Our Love Go.mp3";Where Did Our Love Go;The Supremes;m
"Sugarhill Gang - Rapper's Delight.mp3";Rapper's Delight;Sugarhill Gang;m
"Imagine Dragons - Demons.mp3";Demons;Imagine Dragons;m
"Walker Hayes - You Broke Up with Me.mp3";You Broke Up with Me;Walker Hayes;s
"Taylor Swift - Cold as You.mp3";Cold as You;Taylor Swift;s
"Chris Janson - Fix a Drink.mp3";Fix a Drink;Chris Janson;s
"Thomas Rhett - Craving You (feat. Maren Morris).mp3";Craving You (feat. Maren Morris);Thomas Rhett;s
"Carly Pearce - Every Little Thing.mp3";Every Little Thing;Carly Pearce;s
"Highly Suspect - Little One.mp3";Little One;Highly Suspect;m
"ALEXANDRA BURKE - HALLELUJAH.mp3";HALLELUJAH;ALEXANDRA BURKE;s
"Imagine Dragons - Ready Aim Fire.mp3";Ready Aim Fire;Imagine Dragons;m
"Matisyahu - One Day.mp3";One Day;Matisyahu;s
"The Pipettes - Pull Shapes.mp3";Pull Shapes;The Pipettes;m
"WHIGFIELD - SATURDAY NIGHT.mp3";SATURDAY NIGHT;WHIGFIELD;s
"The Shirelles - Will You Love Me Tomorrow.mp3";Will You Love Me Tomorrow;The Shirelles;m
"Maroon 5 - What Lovers Do (feat. SZA).mp3";What Lovers Do (feat. SZA);Maroon 5;m
"The xx - Crystalised.mp3";Crystalised;The xx;m
"Expose - I'll Never Get Over You (Getting Over Me).mp3";I'll Never Get Over You (Getting Over Me);Exposé;m
"Dr. Dre, Snoop Doggy Dogg - Nuthin' but a 'G' Thang.mp3";Nuthin' but a 'G' Thang;Dr. Dre, Snoop Doggy Dogg;m
"Jade - Don't Walk Away.mp3";Don't Walk Away;Jade;m
"Tim McGraw, Faith Hill - I Need You.mp3";I Need You;Tim McGraw, Faith Hill;m
"Skrillex - Scary Monsters and Nice Sprites.mp3";Scary Monsters and Nice Sprites;Skrillex;s
"Owl City - The Saltwater Room.mp3";The Saltwater Room;Owl City;m
"A Day To Remember - If It Means a Lot to You.mp3";If It Means a Lot to You;A Day To Remember;m
"Scott Joplin - The Entertainer.mp3";The Entertainer;Scott Joplin;s
"Maren Morris - I Could Use a Love Song.mp3";I Could Use a Love Song;Maren Morris;s
"Inner Circle - Bad Boys (Theme from COPS).mp3";Bad Boys (Theme from COPS);Inner Circle;m
"Childish Gambino - Redbone.mp3";Redbone;Childish Gambino;s
"Herb Alpert, The Tijuana Brass - The Lonely Bull (El Solo Toro).mp3";The Lonely Bull (El Solo Toro);Herb Alpert, The Tijuana Brass;m
"David Frizzell, Shelly West - You're The Reason God Made Oklahoma.mp3";You're The Reason God Made Oklahoma;David Frizzell, Shelly West;m
"Toni Braxton - Deadwood.mp3";Deadwood;Toni Braxton;s
"Bob Marley, The Wailers - Three Little Birds.mp3";Three Little Birds;Bob Marley, The Wailers;m
"The Chainsmokers - Paris.mp3";Paris;The Chainsmokers;m
"Whitney Houston - It's Not Right, But It's OK.mp3";It's Not Right, But It's OK ;Whitney Houston;s
"Montgomery Gentry - Better Me.mp3";Better Me;Montgomery Gentry;m
"BTS - DNA.mp3";DNA;BTS;m
"Jonny Lang - Lie to Me.mp3";Lie to Me;Jonny Lang;s
"LEONA LEWIS - BLEEDING LOVE.mp3";BLEEDING LOVE;LEONA LEWIS;s
"Sean Paul - Tek Weh Yuh Heart (Audio) ft.mp3";Sean Paul - Tek Weh Yuh Heart (Audio) ft.mp3";Sean Paul;s
