"Joe Bonamassa - Dust Bowl.mp3";Dust Bowl;Joe Bonamassa;Blues
"Gary Moore - Still Got the Blues.mp3";Still Got the Blues;Gary Moore;Blues
"Kenny Wayne Shepherd Band - Nothing But the Night.mp3";Nothing But the Night;Kenny Wayne Shepherd Band;Blues
"Kenny Wayne Shepherd Band - Diamonds & Gold.mp3";Diamonds & Gold;Kenny Wayne Shepherd Band;Blues
"Savoy Brown - Close to Midnight.mp3";Close to Midnight;Savoy Brown;Blues
"Jonny Lang - Signs.mp3";Signs;Jonny Lang;Blues
"Russell Dickerson - Yours.mp3";Yours;Russell Dickerson;Country
"Devin Dawson - All on Me.mp3";All on Me;Devin Dawson;Country
"Eric Church - Round Here Buzz.mp3";Round Here Buzz;Eric Church;Country
"Jason Aldean - They Don't Know.mp3";They Don't Know;Jason Aldean;Country
"Thomas Rhett - Die a Happy Man.mp3";Die a Happy Man;Thomas Rhett;Country
"Keith Urban - Blue Ain't Your Color.mp3";Blue Ain't Your Color;Keith Urban;Country
"Kelsea Ballerini - Legends.mp3";Legends;Kelsea Ballerini;Country
"Lee Brice - Boy.mp3";Boy;Lee Brice;Country
"Old Dominion - Written in the Sand.mp3";Written in the Sand;Old Dominion;Country
"Chris Young - Losing Sleep.mp3";Losing Sleep;Chris Young;Country
"Scotty McCreery - Five More Minutes.mp3";Five More Minutes;Scotty McCreery;Country
"Kip Moore - More Girls Like You.mp3";More Girls Like You;Kip Moore;Country
"Thomas Rhett - Life Changes.mp3";Life Changes;Thomas Rhett;Country
"Kid Rock - Tennessee Mountain Top.mp3";Tennessee Mountain Top;Kid Rock;Country
"Dustin Lynch - Love Me or Leave Me Alone (feat. Karen Fairchild).mp3";Love Me or Leave Me Alone (feat. Karen Fairchild);Dustin Lynch;Country
"Jon Pardi - Dirt on My Boots.mp3";Dirt on My Boots;Jon Pardi;Country
"Darius Rucker - Wagon Wheel.mp3";Wagon Wheel;Darius Rucker;Country
"Dylan Scott - My Girl.mp3";My Girl;Dylan Scott;Country
"Tim McGraw - Humble and Kind.mp3";Humble and Kind;Tim McGraw;Country
"LOCASH - Ring on Every Finger.mp3";Ring on Every Finger;LOCASH;Country
"Lady Antebellum - You Look Good.mp3";You Look Good;Lady Antebellum;Country
"Billy Currington - Do I Make You Wanna.mp3";Do I Make You Wanna;Billy Currington;Country
"Florida Georgia Line - God, Your Mama, And Me (feat. Backstreet Boys).mp3";God, Your Mama, And Me (feat. Backstreet Boys);Florida Georgia Line;Country
"Florida Georgia Line - H.O.L.Y..mp3";H.O.L.Y.;Florida Georgia Line;Country
"Jordan Davis - Singles You Up.mp3";Singles You Up;Jordan Davis;Country
"Brad Paisley - Last Time for Everything.mp3";Last Time for Everything;Brad Paisley;Country
"Little Big Town - Better Man.mp3";Better Man;Little Big Town;Country
"Chris Lane - For Her.mp3";For Her;Chris Lane;Country
"Florida Georgia Line - May We All (feat. Tim McGraw).mp3";May We All (feat. Tim McGraw);Florida Georgia Line;Country
"Brett Eldredge - The Long Way.mp3";The Long Way;Brett Eldredge;Country
"Peking Duk - High (feat. Nicole Millar).mp3";High (feat. Nicole Millar);Peking Duk;Electronic
"NGHTMRE, Loudpvck - Click Clack.mp3";Click Clack;NGHTMRE, Loudpvck;Electronic
"TOKiMONSTA - Mileena's Theme.mp3";Mileena's Theme;TOKiMONSTA;Electronic
"Calvin Harris - Let's Go (feat. Ne-Yo).mp3";Let's Go (feat. Ne-Yo);Calvin Harris;Electronic
"Justin Bieber - Beauty and a Beat (feat. Nicki Minaj).mp3";Beauty and a Beat (feat. Nicki Minaj);Justin Bieber;Electronic
"Hundred Waters - Show Me Love (Skrillex Remix) (feat. Chance The Rapper, Moses Sumney and Robin Hannibal).mp3";Show Me Love (Skrillex Remix) (feat. Chance The Rapper, Moses Sumney and Robin Hannibal);Hundred Waters;Electronic
"Ducky - Work.mp3";Work;Ducky;Electronic
"La Roux - In For The Kill (Skrillex Remix).mp3";In For The Kill (Skrillex Remix);La Roux;Electronic
"Wolfgang Gartner - Illmerica.mp3";Illmerica;Wolfgang Gartner;Electronic
"Flume - Never Be Like You (feat. Kai).mp3";Never Be Like You (feat. Kai);Flume;Electronic
"Carnage - Bricks (feat. Migos).mp3";Bricks (feat. Migos);Carnage;Electronic
"QT - Hey QT.mp3";Hey QT;QT;Electronic
"Swedish House Mafia - Don't You Worry Child (feat. John Martin).mp3";Don't You Worry Child (feat. John Martin);Swedish House Mafia;Electronic
"Eric Prydz - Opus (Four Tet Remix).mp3";Opus (Four Tet Remix);Eric Prydz;Electronic
"Rusko - Woo Boost.mp3";Woo Boost;Rusko;Electronic
"Skrillex - Breathe (Krewella Vocal Edit).mp3";Breathe (Krewella Vocal Edit);Skrillex;Electronic
"ZHU - Faded.mp3";Faded;ZHU;Electronic
"Kaskade - 4 AM (Adam K and Soha Mix).mp3";4 AM (Adam K and Soha Mix);Kaskade;Electronic
"Mat Zo, Porter Robinson - Easy.mp3";Easy;Mat Zo, Porter Robinson;Electronic
"Baauer - GoGo!.mp3";GoGo!;Baauer;Electronic
"Duck Sauce - Barbra Streisand.mp3";Barbra Streisand;Duck Sauce;Electronic
"Waka Flocka Flame - Hard in Da Paint (Bellizio Remix) (Crizzly Edit).mp3";Hard in Da Paint (Bellizio Remix) (Crizzly Edit);Waka Flocka Flame;Electronic
"RL Grime, What So Not - Tell Me.mp3";Tell Me;RL Grime, What So Not;Electronic
"Flosstradamus, DJ Sliink - Crowd CTRL.mp3";Crowd CTRL;Flosstradamus, DJ Sliink;Electronic
"Carnage - I Like Tuh (feat. iLoveMakonnen).mp3";I Like Tuh (feat. iLoveMakonnen);Carnage;Electronic
"TroyBoi - Afterhours (feat. Diplo & Nina Sky).mp3";Afterhours (feat. Diplo & Nina Sky);TroyBoi;Electronic
"Mija, Vindata - Better.mp3";Better;Mija, Vindata;Electronic
"Farrah Abraham - The Phone Call that Changed My Life.mp3";The Phone Call that Changed My Life;Farrah Abraham;Electronic
"Diplo - Express Yourself (feat. Nicky Da B).mp3";Express Yourself (feat. Nicky Da B);Diplo;Electronic
"DJ Snake, Lil Jon - Turn Down For What.mp3";Turn Down For What;DJ Snake, Lil Jon;Electronic
"Hold It, Now Hit It - Beastie Boys.mp3";Beastie Boys;Hold It, Now Hit It;Hip-hop- Rap
"The Show - Doug E. Fresh and the Get Fresh Crew,.mp3";Doug E. Fresh and the Get Fresh Crew,;The Show;Hip-hop- Rap
"Stan - Eminem feat. Dido,.mp3";Eminem feat. Dido,;Stan;Hip-hop- Rap
"Passin' Me By - The Pharcyde.mp3";The Pharcyde;Passin' Me By;Hip-hop- Rap
"Grindin - Clipse.mp3";Clipse;Grindin;Hip-hop- Rap
"White Lines (Don't Don't Do It) - Grandmaster and Melle Mel.mp3";Grandmaster and Melle Mel;White Lines (Don't Don't Do It);Hip-hop- Rap
"Gin, Juice - Snoop Doggy Dogg.mp3";Snoop Doggy Dogg;Gin, Juice;Hip-hop- Rap
"King of Rock - Run-DMC.mp3";Run-DMC;King of Rock;Hip-hop- Rap
"Big Poppa - The Notorious B.I.G..mp3";The Notorious B.I.G.;Big Poppa;Hip-hop- Rap
"Bring the Noise - Public Enemy.mp3";Public Enemy;Bring the Noise;Hip-hop- Rap
"B.O.B. - Outkast.mp3";Outkast;B.O.B.;Hip-hop- Rap
"The Adventures of Grandmaster Flash on the Wheels of Steel - Grandmaster Flash and the Furious Five.mp3";Grandmaster Flash and the Furious Five;The Adventures of Grandmaster Flash on the Wheels of Steel;Hip-hop- Rap
"The Symphony - Marley Marl feat. Master Ace, Craig G., Kool G. Rap, Big Da.mp3";Marley Marl feat. Master Ace, Craig G., Kool G. Rap, Big Da;The Symphony;Hip-hop- Rap
"That's the Joint - Funky 4 + 1.mp3";Funky 4 + 1;That's the Joint;Hip-hop- Rap
"Push It - Salt-N-Pepa.mp3";Salt-N-Pepa;Push It;Hip-hop- Rap
"Lost Ones - Lauryn Hill.mp3";Lauryn Hill;Lost Ones;Hip-hop- Rap
"Me Myself, I - De La Soul.mp3";De La Soul;Me Myself, I;Hip-hop- Rap
"Top Billin' - Audio Two.mp3";Audio Two;Top Billin';Hip-hop- Rap
"South Bronx - Boogie Down Productions.mp3";Boogie Down Productions;South Bronx;Hip-hop- Rap
"California Love - 2Pac feat. Dr. Dre and Roger Troutman.mp3";2Pac feat. Dr. Dre and Roger Troutman;California Love;Hip-hop- Rap
"The Breaks - Kurtis Blow.mp3";Kurtis Blow;The Breaks;Hip-hop- Rap
"My Name Is - Eminem.mp3";Eminem;My Name Is;Hip-hop- Rap
"Get Ur Freak On - Missy Elliott.mp3";Missy Elliott;Get Ur Freak On;Hip-hop- Rap
"Rosa Parks - Outkast.mp3";Outkast;Rosa Parks;Hip-hop- Rap
"It Was a Good Day - Ice Cube.mp3";Ice Cube;It Was a Good Day;Hip-hop- Rap
"Shook Ones (Part II) - Mobb Deep.mp3";Mobb Deep;Shook Ones (Part II);Hip-hop- Rap
"P.S.K. What Does It Mean - Schoolly D.mp3";Schoolly D;P.S.K. What Does It Mean?;Hip-hop- Rap
"99 Problems - Jay Z.mp3";Jay Z;99 Problems;Hip-hop- Rap
"Jesus Walks - Kanye West.mp3";Kanye West;Jesus Walks;Hip-hop- Rap
"N.Y. State of Mind - Nas.mp3";Nas;N.Y. State of Mind;Hip-hop- Rap
"Louis Armstrong - What a Wonderful World.mp3";What a Wonderful World;Louis Armstrong;Jazz
"Maysa - Love Is a Battlefield.mp3";Love Is a Battlefield;Maysa;Jazz
"Nat King Cole, Natalie Cole - Unforgettable.mp3";Unforgettable;Nat King Cole, Natalie Cole;Jazz
"Bobby McFerrin - Don't Worry Be Happy.mp3";Don't Worry Be Happy;Bobby McFerrin;Jazz
"Tony Bennett - Fly Me to the Moon.mp3";Fly Me to the Moon;Tony Bennett;Jazz
"Herb Alpert - Route 101.mp3";Route 101;Herb Alpert;Jazz
"Mandy Harvey - Try.mp3";Try;Mandy Harvey;Jazz
"Nat King Cole - L-O-V-E.mp3";L-O-V-E;Nat King Cole;Jazz
"Herb Alpert - Rise.mp3";Rise;Herb Alpert;Jazz
"Louis Armstrong - La Vie En Rose (Single Version).mp3";La Vie En Rose (Single Version);Louis Armstrong;Jazz
"Glenn Miller, His Orchestra - In the Mood.mp3";In the Mood;Glenn Miller, His Orchestra;Jazz
"Feeling Good -Nina Simone.mp3";Feeling Good;Nina Simone;Jazz
"Dave Brubeck - Take Five.mp3";Take Five;Dave Brubeck;Jazz
"George Benson - Give Me the Night.mp3";Give Me the Night;George Benson;Jazz
"Richard Elliot - Summer Madness.mp3";Summer Madness;Richard Elliot;Jazz
"Herb Alpert, The Tijuana Brass - A Taste of Honey.mp3";A Taste of Honey;Herb Alpert, The Tijuana Brass;Jazz
"Frank Sinatra - Fly Me to the Moon.mp3";Fly Me to the Moon;Frank Sinatra;Jazz
"Herb Alpert, The Tijuana Brass - This Guy's in Love with You.mp3";This Guy's in Love with You;Herb Alpert, The Tijuana Brass;Jazz
"Benny Goodman, Benny Goodman, His Orchestra - Sing, Sing, Sing.mp3";Sing, Sing, Sing;Benny Goodman, Benny Goodman, His Orchestra;Jazz
"Tony Bennett - (I Left My Heart) In San Francisco.mp3";(I Left My Heart) In San Francisco;Tony Bennett;Jazz
"Seth MacFarlane - Almost Like Being In Love.mp3";Almost Like Being In Love;Seth MacFarlane;Jazz
"Annie Lennox - I Put a Spell On You.mp3";I Put a Spell On You;Annie Lennox;Jazz
"Trombone Shorty - Here Come the Girls.mp3";Here Come the Girls;Trombone Shorty;Jazz
"Kenny G - Songbird.mp3";Songbird;Kenny G;Jazz
"Grover Washington, Jr. - Just the Two of Us (feat. Bill Withers).mp3";Just the Two of Us (feat. Bill Withers);Grover Washington, Jr.;Jazz
"Nina Simone - Feeling Good.mp3";Feeling Good;Nina Simone;Jazz
"Molly Johnson - Miss Celie's Blues.mp3";Miss Celie's Blues;Molly Johnson;Jazz
"Ella Fitzgerald, Louis Armstrong - Dream a Little Dream of Me (Single Version).mp3";Dream a Little Dream of Me (Single Version);Ella Fitzgerald, Louis Armstrong;Jazz
"Bobby Caldwell - What You Won't Do for Love.mp3";What You Won't Do for Love;Bobby Caldwell;Jazz
"Boney James - Tick Tock.mp3";Tick Tock;Boney James;Jazz
"Harry Styles - Sign of the Times.mp3";Sign of the Times;Harry Styles;Pop
"Ed Sheeran - Castle on the Hill.mp3";Castle on the Hill;Ed Sheeran;Pop
"Cheat Codes - No Promises (feat. Demi Lovato).mp3";No Promises (feat. Demi Lovato);Cheat Codes;Pop
"Bruno Mars - That's What I Like.mp3";That’s What I Like;Bruno Mars;Pop
"Ed Sheeran - Galway Girl.mp3";Galway Girl;Ed Sheeran;Pop
"Bruno Mars - 24K Magic.mp3";24K Magic;Bruno Mars;Pop
"BTS - Outro- Her.mp3";Outro- Her;BTS;Pop
"Lady Gaga - The Cure.mp3";The Cure;Lady Gaga;Pop
"Louis Tomlinson - Back to You (feat. Bebe Rexha & Digital Farm Animals).mp3";Back to You (feat. Bebe Rexha & Digital Farm Animals);Louis Tomlinson;Pop
"Bruno Mars - Versace On The Floor.mp3";Versace On The Floor;Bruno Mars;Pop
"Grace VanderWaal - Moonlight.mp3";Moonlight;Grace VanderWaal;Pop
"Miguel - Shockandawe.mp3";Shockandawe;Miguel;Pop
"Grace VanderWaal - So Much More Than This.mp3";So Much More Than This;Grace VanderWaal;Pop
"Selena Gomez - Fetish (feat. Gucci Mane).mp3";Fetish (feat. Gucci Mane);Selena Gomez;Pop
"Bebe Rexha, Florida Georgia Line - Meant to Be.mp3";Meant to Be;Bebe Rexha, Florida Georgia Line;Pop
"Ed Sheeran - Thinking Out Loud.mp3";Thinking Out Loud;Ed Sheeran;Pop
"Kygo, Selena Gomez - It Ain't Me.mp3";It Ain't Me;Kygo, Selena Gomez;Pop
"Mark Ronson - Uptown Funk (feat. Bruno Mars).mp3";Uptown Funk (feat. Bruno Mars);Mark Ronson;Pop
"Neil Diamond - Sweet Caroline.mp3";Sweet Caroline;Neil Diamond;Pop
"Labrinth - Misbehaving.mp3";Misbehaving;Labrinth;Pop
"Debbie Gibson - Lost In Your Eyes.mp3";Lost In Your Eyes;Debbie Gibson;Pop
"Hailee Steinfeld, Alesso - Let Me Go (feat. Florida Georgia Line & watt).mp3";Let Me Go (feat. Florida Georgia Line & watt);Hailee Steinfeld, Alesso;Pop
"Andy Grammer - Give Love (feat. LunchMoney Lewis).mp3";Give Love (feat. LunchMoney Lewis);Andy Grammer;Pop
"CNCO, Little Mix - Reggaeton Lento (Remix).mp3";Reggaeton Lento (Remix);CNCO, Little Mix;Pop
"Hailee Steinfeld - Most Girls.mp3";Most Girls;Hailee Steinfeld;Pop
"MAX - Lights Down Low (feat. gnash).mp3";Lights Down Low (feat. gnash);MAX;Pop
"Kelly Clarkson - Move You.mp3";Move You;Kelly Clarkson;Pop
"Julia Michaels - Issues.mp3";Issues;Julia Michaels;Pop
"Gabbie Hanna - Out Loud.mp3";Out Loud;Gabbie Hanna;Pop
"Jake Paul - It's Everyday Bro (feat. Team 10).mp3";It's Everyday Bro (feat. Team 10);Jake Paul;Pop
"Khalid - Young Dumb & Broke (Remix) [feat. Rae Sremmurd & Lil Yachty].mp3";Young Dumb & Broke (Remix) [feat. Rae Sremmurd & Lil Yachty];Khalid;R&B/Soul
"Leon Bridges - River.mp3";River;Leon Bridges;R&B/Soul
"Michael Kiwanuka - Cold Little Heart.mp3";Cold Little Heart;Michael Kiwanuka;R&B/Soul
"blackbear - Idfc.mp3";Idfc;blackbear;R&B/Soul
"The Weeknd - Die For You.mp3";Die For You;The Weeknd;R&B/Soul
"The Weeknd - Reminder.mp3";Reminder;The Weeknd;R&B/Soul
"Ben E. King - Stand By Me.mp3";Stand By Me;Ben E. King;R&B/Soul
"Jessie J - Think About That.mp3";Think About That;Jessie J;R&B/Soul
"Montell Jordan - This Is How We Do It.mp3";This Is How We Do It;Montell Jordan;R&B/Soul
"Al Green - Let's Stay Together.mp3";Let's Stay Together;Al Green;R&B/Soul
"Sevyn Streeter - Before I Do.mp3";Before I Do;Sevyn Streeter;R&B/Soul
"Whitney Houston - I Wanna Dance with Somebody (Who Loves Me).mp3";I Wanna Dance with Somebody (Who Loves Me);Whitney Houston;R&B/Soul
"MAJOR. - Why I Love You.mp3";Why I Love You;MAJOR.;R&B/Soul
"Daniel Caesar - Get You (feat. Kali Uchis).mp3";Get You (feat. Kali Uchis);Daniel Caesar;R&B/Soul
"Khalid - Location (Remix) [feat. Lil Wayne & Kehlani].mp3";Location (Remix) [feat. Lil Wayne & Kehlani];Khalid;R&B/Soul
"Khalid - Saved.mp3";Saved;Khalid;R&B/Soul
"The Temptations - My Girl.mp3";My Girl;The Temptations;R&B/Soul
"Chris Brown - Party (feat. Gucci Mane & Usher).mp3";Party (feat. Gucci Mane & Usher);Chris Brown;R&B/Soul
"Jacquees - B.E.D. (Remix) [feat. Ty Dolla $ign & Quavo].mp3";B.E.D. (Remix) [feat. Ty Dolla $ign & Quavo];Jacquees;R&B/Soul
"Cupid - Cupid Shuffle.mp3";Cupid Shuffle;Cupid;R&B/Soul
"Sam Cooke - Mean Old World.mp3";Mean Old World;Sam Cooke;R&B/Soul
"Marvin Gaye, Tammi Terrell - Ain't No Mountain High Enough.mp3";Ain't No Mountain High Enough;Marvin Gaye, Tammi Terrell;R&B/Soul
"TLC - No Scrubs.mp3";No Scrubs;TLC;R&B/Soul
"JhenT Aiko - While We're Young.mp3";While We're Young;Jhené Aiko;R&B/Soul
"Alicia Keys - If I Ain't Got You.mp3";If I Ain't Got You;Alicia Keys;R&B/Soul
"R. Kelly - Ignition (Remix).mp3";Ignition (Remix);R. Kelly;R&B/Soul
"The Weeknd - Party Monster.mp3";Party Monster;The Weeknd;R&B/Soul
"The Weeknd - Earned It (Fifty Shades of Grey).mp3";Earned It (Fifty Shades of Grey);The Weeknd;R&B/Soul
"Khalid - Coaster.mp3";Coaster;Khalid;R&B/Soul
"Khalid - American Teen.mp3";American Teen;Khalid;R&B/Soul
"Sean Paul - Tek Weh Yuh Heart (feat. Tory Lanez).mp3";Tek Weh Yuh Heart (feat. Tory Lanez);Sean Paul;Reggae
"J Boog - Let's Do It Again.mp3";Let's Do It Again;J Boog;Reggae
"Mr.Tac - Unforgettable (Drop-Zone Remix).mp3";Unforgettable (Drop-Zone Remix);Mr.Tac;Reggae
"Jimmy Cliff - I Can See Clearly Now.mp3";I Can See Clearly Now;Jimmy Cliff;Reggae
"Chronixx - Skankin' Sweet.mp3";Skankin' Sweet;Chronixx;Reggae
"Damian 'Jr. Gong' Marley - Road to Zion.mp3";Road to Zion;Damian 'Jr. Gong' Marley;Reggae
"Chaka Demus, Pliers - Murder She Wrote.mp3";Murder She Wrote;Chaka Demus, Pliers;Reggae
"Stick Figure - Weight of Sound (feat. TJ O'Neill).mp3";Weight of Sound (feat. TJ O'Neill);Stick Figure;Reggae
"Rebel Souljahz - Spaceship.mp3";Spaceship;Rebel Souljahz;Reggae
"Bob Marley, The Wailers - Stir It Up.mp3";Stir It Up;Bob Marley, The Wailers;Reggae
"Rebelution - Ordinary Girl.mp3";Ordinary Girl;Rebelution;Reggae
"Iration - Falling.mp3";Falling;Iration;Reggae
"DeeWunn - Mek It Bunx Up (feat. Marcy Chin).mp3";Mek It Bunx Up (feat. Marcy Chin);DeeWunn;Reggae
"Aidonia - Yeah Yeah.mp3";Yeah Yeah;Aidonia;Reggae
"Bob Marley, The Wailers - I Shot the Sheriff.mp3";I Shot the Sheriff;Bob Marley, The Wailers;Reggae
"Bob Marley, The Wailers - Get Up, Stand Up.mp3";Get Up, Stand Up;Bob Marley, The Wailers;Reggae
"Rebelution - Feeling Alright.mp3";Feeling Alright;Rebelution;Reggae
"Iration - Time Bomb.mp3";Time Bomb;Iration;Reggae
"Rebelution - Roots Reggae Music (feat. Don Carlos).mp3";Roots Reggae Music (feat. Don Carlos);Rebelution;Reggae
"Konshens - Bruk Off Yuh Back.mp3";Bruk Off Yuh Back;Konshens;Reggae
"Iration - Fly with Me.mp3";Fly with Me;Iration;Reggae
"Freezy - Split in Di Middle.mp3";Split in Di Middle;Freezy;Reggae
"Matisyahu - King Without a Crown.mp3";King Without a Crown;Matisyahu;Reggae
"Bob Marley - Turn Your Lights Down Low (Interpolation of Lovin You).mp3";Turn Your Lights Down Low (Interpolation of Lovin You);Bob Marley;Reggae
"Rebelution - Lay My Claim.mp3";Lay My Claim;Rebelution;Reggae
"Stick Figure - Sound of the Sea.mp3";Sound of the Sea;Stick Figure;Reggae
"Rebelution - Pretty Lady.mp3";Pretty Lady;Rebelution;Reggae
"Eli-Mac - Mr Sensi.mp3";Mr Sensi;Eli-Mac;Reggae
"Dre Island - We Pray (feat. Popcaan).mp3";We Pray (feat. Popcaan);Dre Island;Reggae
"Popcaan - Bad Yuh Bad.mp3";Bad Yuh Bad;Popcaan;Reggae
"The Killers - Mr. Brightside.mp3";Mr. Brightside;The Killers;Rock
"Guns N' Roses - November Rain.mp3";November Rain;Guns N' Roses;Rock
"Queen, David Bowie - Under Pressure.mp3";Under Pressure;Queen, David Bowie;Rock
"Phil Collins - In the Air Tonight.mp3";In the Air Tonight;Phil Collins;Rock
"System Of A Down - Chop Suey!.mp3";Chop Suey!;System Of A Down;Rock
"AC DC - Highway to Hell.mp3";Highway to Hell;AC DC;Rock
"Electric Light Orchestra - Mr. Blue Sky.mp3";Mr. Blue Sky;Electric Light Orchestra;Rock
"Fleetwood Mac - Landslide.mp3";Landslide;Fleetwood Mac;Rock
"Kid Rock - All Summer Long.mp3";All Summer Long;Kid Rock;Rock
"Foo Fighters - The Line.mp3";The Line;Foo Fighters;Rock
"Metallica - Nothing Else Matters.mp3";Nothing Else Matters;Metallica;Rock
"Pink Floyd - Wish You Were Here.mp3";Wish You Were Here;Pink Floyd;Rock
"Lynyrd Skynyrd - Sweet Home Alabama.mp3";Sweet Home Alabama;Lynyrd Skynyrd;Rock
"Def Leppard - Pour Some Sugar On Me (2012 Re-Recorded Version).mp3";Pour Some Sugar On Me (2012 Re-Recorded Version);Def Leppard;Rock
"Queen - Another One Bites the Dust.mp3";Another One Bites the Dust;Queen;Rock
"AC DC - Hells Bells.mp3";Hells Bells;AC DC;Rock
"Prophets of Rage - Unfuck the World.mp3";Unfuck the World;Prophets of Rage;Rock
"Stone Sour - Song #3.mp3";Song #3;Stone Sour;Rock
"Bon Jovi - Livin' On a Prayer.mp3";Livin' On a Prayer;Bon Jovi;Rock
"The Beatles - Here Comes the Sun.mp3";Here Comes the Sun;The Beatles;Rock
"Guns N' Roses - Welcome to the Jungle.mp3";Welcome to the Jungle;Guns N' Roses;Rock
"Billy Joel - Piano Man.mp3";Piano Man;Billy Joel;Rock
"4 Non Blondes - What's Up.mp3";What's Up;4 Non Blondes;Rock
"Nickelback - Rockstar.mp3";Rockstar;Nickelback;Rock
"Guns N' Roses - Sweet Child O' Mine.mp3";Sweet Child O' Mine;Guns N' Roses;Rock
"Elvis Presley - Can't Help Falling In Love.mp3";Can't Help Falling In Love;Elvis Presley;Rock
"Queen - We Are the Champions.mp3";We Are the Champions;Queen;Rock
"Electric Light Orchestra - Livin' Thing.mp3";Livin' Thing;Electric Light Orchestra;Rock
"Metallica - One.mp3";One;Metallica;Rock
"Lynyrd Skynyrd - Free Bird.mp3";Free Bird;Lynyrd Skynyrd;Rock
"R.L. Burnside - It's Bad You Know.mp3";It's Bad You Know;R.L. Burnside;Blues
"Ringo Starr - Back Off Boogaloo.mp3";Back Off Boogaloo;Ringo Starr;Blues
"R.L. Burnside - Let My Baby Ride.mp3";Let My Baby Ride;R.L. Burnside;Blues
"Samantha Fish - Hello Stranger.mp3";Hello Stranger;Samantha Fish;Blues
"Samantha Fish - Runaway.mp3";Runaway;Samantha Fish;Blues
"Quinn Sullivan - Something for Me.mp3";Something for Me;Quinn Sullivan;Blues
"Otis Taylor - Ten Million Slaves.mp3";Ten Million Slaves;Otis Taylor;Blues
"Chris Stapleton - Either Way.mp3";Either Way;Chris Stapleton;Country
"Blake Shelton - At the House.mp3";At the House;Blake Shelton;Country
"Kelsea Ballerini - Graveyard.mp3";Graveyard;Kelsea Ballerini;Country
"Granger Smith - Happens Like That.mp3";Happens Like That;Granger Smith;Country
"Kelsea Ballerini - Get Over Yourself.mp3";Get Over Yourself;Kelsea Ballerini;Country
"Alan Jackson - The Older I Get.mp3";The Older I Get;Alan Jackson;Country
"Kid Rock - Sugar Pie Honey Bunch.mp3";Sugar Pie Honey Bunch;Kid Rock;Country
"Real Life - Send Me an Angel.mp3";Send Me an Angel;Real Life;Electronic
"Dagames - Build Our Machine.mp3";Build Our Machine;Dagames;Electronic
"Alina Baraz - Lavender and Velvet.mp3";Lavender and Velvet;Alina Baraz;Electronic
"Rhye - Taste.mp3";Taste;Rhye;Electronic
"Hotel Garuda - Dancing On the Moon (feat. Lemaitre).mp3";Dancing On the Moon (feat. Lemaitre);Hotel Garuda;Electronic
"Kavinsky - Nightcall.mp3";Nightcall;Kavinsky;Electronic
"C2C - Down the Road.mp3";Down the Road;C2C;Electronic
"FloRida - My House.mp3";My House;FloRida;Hip-hop- Rap
"G-Eazy - No Limit (feat. A$AP Rocky & Cardi B).mp3";No Limit (feat. A$AP Rocky & Cardi B);G-Eazy;Hip-hop- Rap
"2 Chainz - It's a Vibe (feat. Ty Dolla $ign, Trey Songz & Jhene Aiko).mp3";It's a Vibe (feat. Ty Dolla $ign, Trey Songz & Jhené Aiko);2 Chainz;Hip-hop- Rap
"Lil Uzi Vert - Sauce It Up.mp3";Sauce It Up;Lil Uzi Vert;Hip-hop- Rap
"Post Malone - Congratulations (feat. Quavo).mp3";Congratulations (feat. Quavo);Post Malone;Hip-hop- Rap
"Lil Xan - Betrayed.mp3";Betrayed;Lil Xan;Hip-hop- Rap
"Kodak Black - Roll in Peace (feat. XXXTENTACION).mp3";Roll in Peace (feat. XXXTENTACION);Kodak Black;Hip-hop- Rap
"John Coltrane & Duke Ellington - In a Sentimental Mood.mp3";In a Sentimental Mood;John Coltrane & Duke Ellington;Jazz
"Stan Getz & Joao Gilberto - The Girl from Ipanema.mp3";The Girl from Ipanema;Stan Getz & Joao Gilberto;Jazz
"Hugh Masekela - Grazing in the Grass.mp3";Grazing in the Grass;Hugh Masekela;Jazz
"Tom Browne - Funkin' for Jamaica.mp3";Funkin' for Jamaica;Tom Browne;Jazz
"Miles Davis - Round Midnight.mp3";Round Midnight;Miles Davis;Jazz
"BBC Big Band Orchestra - Sing, Sing, Sing.mp3";Sing, Sing, Sing;BBC Big Band Orchestra;Jazz
"Tony Bennett & Lady Gaga - Winter Wonderland.mp3";Winter Wonderland;Tony Bennett & Lady Gaga;Jazz
"Sam Smith - Nothing Left for You.mp3";Nothing Left for You;Sam Smith;Pop
"TWICE - LIKEY.mp3";LIKEY;TWICE;Pop
"Annie LeBlanc - Ordinary Girl.mp3";Ordinary Girl;Annie LeBlanc;Pop
"Maroon 5 & Julia Michaels - Help Me Out.mp3";Help Me Out;Maroon 5 & Julia Michaels;Pop
"Lady Gaga - Million Reasons.mp3";Million Reasons;Lady Gaga;Pop
"Kesha - Woman (feat. The Dap-Kings Horns).mp3";Woman (feat. The Dap-Kings Horns);Kesha;Pop
"Andy Grammer - Smoke Clears.mp3";Smoke Clears;Andy Grammer;Pop
"Xscape - Understanding.mp3";Understanding;Xscape;R&B/Soul
"Chris Brown - Everybody Knows.mp3";Everybody Knows;Chris Brown;R&B/Soul
"Sabrina Claudio - Frozen.mp3";Frozen;Sabrina Claudio;R&B/Soul
"blackbear & Tinashe - up in this.mp3";up in this;blackbear & Tinashe;R&B/Soul
"Chris Brown - Hope You Do.mp3";Hope You Do;Chris Brown;R&B/Soul
